421,@sihol72 @KakekHalal @jokowi @ganjarpranowo @PDI_Perjuangan Indonesia Menggugat Pernyataanmu Pak Joko Widodo. Rakyat Sudah Muak Dengan Politik Dinasti 👎🤮,Positive
422,@aniesbaswedan Profesor jaman jokowi ada yg emg gtu pak,Positive
423,Kubilang Jokowi/Gibran itu ttp hanya boneka PDI. Gibran di naikkan utk menggusur suara Golkar dan Gerindra dan utk Jokowi tdk akan bisa lg kudeta Ketumnya cukup dgn satu issue yaitu politik dinasti,Negative
424,@ZulkifliLubis69 @jokowi @ganjarpranowo @prabowo Balasan bagi org2 yg suka tebar fitnah politik identitas.... akhirnya mereka dijatuhkan oleh politik dinasti,Positive
425,Hebat jika Jokowi saat ini tetap dukung Ganjar,Positive
426,@KompasTV Keluarga pak Jokowi justru sebuah potret keluarga Indonesia yg mampu memotivasi anaknya terjun ke politik mempengaruhi generasi muda untuk berbakti pada bangsa dan negaranya ,Positive
427,Politik dinasti Jokowi ancam demokrasi  #RakyatMuakPolitikDinasti  #RakyatMuakPolitikDinasti https://t.co/ezFN7in8A7,Negative
428,@narkosun Harusnya dari dulu kek  loe bilang politik dinasti (sejak Gibran dan Bobby mau nyalonin walikota dan dan ketika anwar usman sah jadi suami adik Jokowi)  bukan malah membela presiden pilihan mu (Jokowi),Neutral
429,Presiden Jokowi,Neutral
430,Jokowi,Neutral
431,@hasyimmah Urusan dinasti Parpol sm dinasti tampuk Pimpinan Pres/Wapres beda hal mas bro,Positive
432,Demokrat menanggapi santai soal kisruh politik dinasti yang belakangan menguak ke permukaan,Negative
433,Pendukung Jokowi,Positive
434,@HjMaliha @Stakof Ya.  . .. hingga terkabarkan bagaimana kontroversi politik dinasti ala jokowi...🤣🤣,Positive
435,@hasyimmah Megawati &amp  puan dinasti politik melalui kaderisasi partai,Positive
436,@Metro_TV @jokowi @gibran_tweet Akhir jabatan yg menyedihkan,Negative
437,Akhirnya Jokowi Angkat Bicara Soal Dinasti Politik: Masyarakat yang Menilai https://t.co/3XutAiurGZ,Neutral
438,@what_abi_tch apologies for mansplaining 😅 WKAKW but this is such a misunderstood take bi,Negative
439,Jokowi hari-hari ini membagi kue ke hampir semua partai politik.  Ini bisa ditafsirkan merangkul dan bekerja bersama atau merangkul bersama untuk memuluskan dinasti politik.  Data dan fakta : 60,Positive
440,Terkait Isu Dinasti Politik,Neutral
441,MUNAFIK SEMUA...  DINASTI POLITIK JOKOWI DIKRITIK,Negative
442,Ramai soal Politik Dinasti,Neutral
443,Bagaimana mungkin disebut dinasti politik kalau jadi pemimpin itu dipilih sendiri oleh rakyat,Neutral
444,mendiskreditkan jokowi pake alasan dinasti politik jg ga relevan mnrt gw,Positive
445,@kevynsaverio @jokowi @gibran_tweet Selamat datang dinasti politik...ambyarrrrrr negaranya,Positive
446,Hancurkan politik dinasti @jokowi negara ini bkn warisan nenek moyang jokowi,Negative
447,Prabowo Bela Jokowi Soal Dinasti Politik: Wajar Saja,Neutral
448,@Uki23 Dinasti politik,Neutral
449,@SiTukangUtang_0 @ILHAM2504 @namatanpaspasi @desita5769 @4nw4r__84 @inspirasi_jalan @PresidenNdableg @HidayatNatari @KaumTabu @dedidarmawan191 @Nurulkjo1 @opposite_sejati @Freed0mland5151 @omo_sugema6 @baronko_cole @Elin150671 @AmanDolok @BrianJones2022 @,Neutral
450,Kecewa dengan Sikap Politik Dinasti Jokowi,Negative
451,@BosPurwa @jokowi @Kiyai_MarufAmin @prabowo @gibran_tweet @ZUL_Hasan @anismatta Mohon maaf pak Jokowi,Negative
452,ANAK,Neutral
453,3- 4 hari ini dimana2 smw lg bicarakan Jokowi MK &amp  dinasti..makan di depot.servis di bengkel..nongkrong di cafe apalagi WAG.buka X IG TV dll juga sama..abad digital informasi maju luar biasa info bgt cepat smp di masyarakat beda dgn jaman thn 80-90 informasi politik gelap gulita,Neutral
454,Kiprah Anak-anak Presiden: Potret Dinasti Politik dari Sukarno Hingga Jokowi https://t.co/BLXbUn9lqG #TempoNasional,Positive
455,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/zLzamW9BXp https://t.co/c4oYOdpNCr,Positive
456,Apakah di era Jokowi terjadi dinasti politik?,Neutral
457,Biarkan saja,Negative
458,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/YAfHFA1ydU,Positive
459,Jokowi Angkat Bicara Soal Dinasti Politik: Masyarakat yang Menilai https://t.co/iKrqe9HB8Z,Neutral
460,@Gank_Of_Petojo @jokowi herannya sekelas wowo aja malah ngeles ampe ke pucuk teh mirip ulet buat membela soal dinasti politik itu lumrah hahhaa,Positive
461,Jokowi Diterpa Isu Bangun Dinasti Politik,Neutral
462,@Aryprasetyo85 @gibran_tweet Dinegara demokrasi tidak ada istilah politik dinasti karena terpilih atau tidaknya toh rakyat Indonesia yang menentukan,Negative
463,FAIZAL ASSEGAF UNGKAP BAHWA DINASTI POLITIK JOKOWI ADALAH POLITISI KARBITAN AKAN MENUJU KEHANCURAN.....‼️  #RakyatMuakPolitikDinasti #RakyatMuakPolitikDinasti 🆘🆗 https://t.co/5y026YDXdv,Neutral
464,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti  https://t.co/HeYaIu2a6K https://t.co/HeYaIu2a6K,Positive
465,@detikcom Bawa senyum aja 😊 Disebut nepotisme apabila berkaitan dengan kerugian negara. Kalau ada anak Jokowi yang ikut nyapres,Negative
466,Prabowo Singgung PDIP : Semua Partai Ada Politik Dinasti  #Politik #dinastipolitikjokowi #Gazabombing #Gaza_Genocide #IsraeliNewNazism #Bitcoin  https://t.co/3OJgPiEFfN https://t.co/X7H40hMrCE,Positive
467,@bentangnegeri sekarang ini sbenar nya perang antra 2 parpol yg sdng mmperubutkn pendukung jokowi .krna jokowi akan selesai dngn tugasnya.cara2 mreka brutal tanpa memikirkn jokowi.jangn kaget siapa yg melempar isu dinasti politik akan mnuai hasil nya.bkn ,Negative
468,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/htWFPiWCN6,Positive
469,@saiful_mujani Ipul lupa dulu endorse Jokowi lewat surveinya,Positive
470,@CheppyRosadi @ZulkifliLubis69 @prabowo @jokowi BETUL SAYA NGGA SUKA KARENA MENGHALALKAN SEGALA CARA UNTUK MENDAPATKAN DUKUNGAN DARI PENDUKUNG JOKOWI,Positive
471,@HusinShihab Bukannye elu yang bela jokowi mati2an,Negative
472,Tidak seharusnya MK memutuskan dan menghakimi masalah batas usia Capres-Cawapres.  #dinastipolitikjokowi #dinastipolitik #jokowi #jokowidodo #gibran #gibranrakabumingraka #MahkamahKeluarga https://t.co/7d8QEcYTH4,Neutral
473,Jokowi dari Hero to Zero: Gurita Bisnis Anak Jokowi dan Skenario Politik Dinasti https://t.co/g1nAJDoQrz #TempoIndonesiana,Positive
474,@StefanAntonio__ Kita yang tadinya pendukung setia,Positive
475,Gua kasih tau semua pendukung Ganjar semua nya,Positive
476,@narkosun Dulu sewaktu mencalonkan diri sbagai walikota Solo,Neutral
477,Klo Mao politik dinasti bagusnya gak disatu negara ajah...misal Gibran nyalon jadi PM Singapura,Negative
478,@FaldoMaldini partai pendukung #dinastipolitikjokowi,Positive
479,@kumparan kali ini saya setuju dengan @jokowi,Positive
480,Jokowi Tanggapi Soal Dinasti Politik,Neutral
481,@jokowi Bagus pak kata2nya tpi implementasi nya kozong kozong kozooooonggg. Membangun dari hutang kok bangga. Lebih hebat Anda mau bangun dinasti politik lewat MAHKAMAH KELUARGA,Positive
482,@CNNIndonesia Iya pak @prabowo  semua ada dinasti politiknya CUMA BEDAnya dinasti politik pak Jokowi ini mengobrakabrik Konstitusi! Cacat hukum seperti yg pak YusrilIM katakan! Diawal saja sdh berani ngangkangi konstitusi gimana endingnya pak? Jangan bodo,Positive
483,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/js3bZgvkUZ,Positive
484,@TeddGus Kalau @gibran_tweet tidak dipecat @PDI_Perjuangan maka dapat dipastikan Jokowi dan Mega ada dalam pusaran politik dinasti ini,Positive
485,@has_meliala 4. Atau memang birahi politik dinasti Jokowi,Neutral
486,Bismillah  Cawe-cawe Politik Dinasti anak ingusan Jokowi memberi kesan mudah &amp  remeh menata kelola bangsa yg besar ini,Positive
487,@B_ariesandi Kata @jokowi soal politik dinasti,Neutral
488,@jokowi Kunci keberlanjutan adl bangun dinasti politik dan biarkan anak berkuasa jd penguasa Indoneisia meski aturn g bsa.,Neutral
489,@CNNIndonesia Baca arti dinasti politik... Seharusnya prabowo belajar dari Ibu mega ...PDIP berhasil Bina kader yg jadi kepala daerah. Ada keluarga Bu mega yg jadi kepala daerah? Malah Jokowi yg Gak tahu diri  Dan moralitas kejujurannya sangat buruk Di ak,Positive
490,@amun_ra2 @GianTakeshi87 @kleponijo99 @Gojekmilitan @PDI_Perjuangan Semua ini bisa terjadi krna pengaruh sejumlah peristiwa yg telah terjadi akibat  keEgoisan si emak yg ingin mendirikan politik dinasti sih maka nya beliau kurang menghargai kadernya sendi,Negative
491,@StefanAntonio__ Masih bocil gembluk solo udah rakus kekuasaan ntar klo dia goal dia bakal masukkan istrinya jadi mentri sosial dan adiknya kosong ngarep mau dijadiin mentri dilahan basah spy komplit politik dinasti. Bisa diramalkan disini bhw prabodongla,Negative
492,@detikcom Jokowi dibesarkan dan dipilih rakyat yg anti politik dinasti,Neutral
493,@AuntyNovi1978 Ga berbobot 🤣🤣 blunder2 aja Prabowo 1. Klo dikasih duit ambil duitnya jgn pilih orang 2. Politik dinasti jokowi tidak apa2 jika untuk bangsa dan negara 3. Menyesal didukung dengan kelompok Islam saat Pilpres 2019 4. Gabung ke Jokowi tanpa,Positive
494,Kecewa dengan Sikap Politik Dinasti Jokowi  DPD Rumah Jokowi Sumatera Selatan Cabut Dukungan dan Bakar Bendera Pataka   https://t.co/79MrFtPeUT  Politik dinasti!,Positive
495,Dinasti politik Itulah keluarga Jokowi. Haus akan kekuasaan.   https://t.co/RXL4aFWEEu,Neutral
496,@toniksujanainfo @pujasera_mgl @jokowi Rubah perarturan = ATURAN tha?  Gmana klo seumpama @gibran_tweet jadi wakil Ganjar? Apakah tetep dinasti Politik?  Bagaimanapun,Neutral
497,@ronin_alim Sy sih curiganya gtu,Neutral
498,@kitasamasaja_ Ya betul.  Narasi politik dinasti ini memang jdi diskusi menarik.  Tapi pernah gak kita nanya,Positive
499,@Aryprasetyo85 @gibran_tweet Coba pikir,Neutral
500,Jadi jika politik dinasti hanya disematkan pada pak @jokowi saja,Neutral
501,@TeddGus @ganjarpranowo kalo ganjar Gibran mereka mau,Positive
502,@detikcom Komplit.  Mahkamah Keluarga.  Dinasti politik.  Keluarga Jokowi.   Sudah tidak ada lagi cerita membanggakan anak presiden yg jadi tukang martabak dan tukang pisang.  Kini mereka kongkalikong membangun sebuah dinasti politik.,Positive
503,"@aerogusniani @kompascom DinastiPolitikJokowi Kolabs Prabowo"" sukses bikin trend dunia maya nih! 📈""",Positive
504,Kyknya hr ini dah akhir semua @jokowi dah bkn kita mas,Neutral
505,negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya #KonstitusiDiKorupsi,Neutral
506,Begini Tanggapan Jokowi Soal Anggapan Dinasti Politik Usai Gibran jadi Cawapres https://t.co/Ll7BRevbN3,Neutral
507,@H4l1mun_D1n61n Hebat sih adek ini,Positive
508,@emerson_yuntho negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
509,@CherylTanzil @jokowi @gibran_tweet Aku pemilih Jokowi pasti pilih Ganjar karena anti politik dinasti,Positive
510,@Gus_Raharjo negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
511,@Dennysiregar7 negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya,Neutral
512,@eradotid Salut dgn sikap Jokowi dan fams.. Dari dulu sejak bapak ini dicalonkan presiden sedikit saja pergerakannya lgsg dibakar fitnah,Neutral
513,Jokowi Buka Suara soal Laporan Nepotisme 'Dinasti Politik': Bagian dari Demokrasi https://t.co/U5Siv07EXf,Neutral
514,@lhayesno Segitu rakusnya masih aja ngebela jokowi 🤣 kamu masih sehat kan?? Di belahan dunia manapun,Positive
515,@KataNadiaaa setidaknya,Neutral
516,Isu Dinasti politik ini sedang digaungkan oleh kubu Mak Banteng &amp  Buzzer,Neutral
517,Lagi #SayaKecewa   Kecewa dengan Sikap Politik Dinasti Jokowi  DPD Rumah Jokowi Sumsel Cabut Dukungan dan Bakar Bendera Pataka  https://t.co/WsIfnMdJQs,Negative
518,@BosPurwa @jokowi @Kiyai_MarufAmin @prabowo @gibran_tweet @ZUL_Hasan @anismatta Politik Dinasti di negara demokrasi berbeda dgn sistem monarki. Si sistem monarki dinasti hanya melibatkan keluarga. Sedangkan di sistem demokrasi melibatkan kelompok penguasa,Neutral
519,@kumparan Sudah banyak masalah demokrasi Dan korupsi di Indonesia diciptakan oleh dinasti politik...klan Ratu Atut,Negative
520,@KompasTV Di Akhir jabatan membagun dinasti politik...  Sekalipun cawapres nya prabowo,Neutral
521,Hak para politisi untuk mendukung atau membangun politik dinasti,Positive
522,@TheArieAir @Candra4smara Di hampir semua partai ada dinasti politik,Positive
523,@Metro_TV @jokowi Klau mengingatkan anak agar tdk trjun ke politik dulu atau katakanlah mnjadi kader partai trlebih dahulu hingga bpk lengser itu jauh lbih bijak! Sblim jd calonkan diri jadi walkota aoalgi mantu..pertanyaan skrang sjauh apa pemahamaan bel,Positive
524,Menanggapi tudingan dinasti politik Presiden Jokowi,Negative
525,"@MARQUEZ__93 Saya memaklumi politik dinasti yg diterapkan Jokowi mungkin hanya dg cara itu Jokowi dan keluarga bisa tetep berkuasa meskipun kesannya  ora duwe dugo"" thd partai yg telah banyak jasanya.""",Positive
526,@VIVAcoid Warga Jabar dan Banten paling anti jokowi. Jokowi saja keok besar di 2 provinsi ini. Sekarang kalian suguhi gibran anaknya jokowi yang naik pakai nepotisme hukum ala politik dinasti. Dan kalian klaim menang besar di 2 provinsi ini. Logikanya don,Positive
527,@Uki23 Bearti ideliasme kalian d @psi_id mendukung Orba Jilid 2 kan dgn Dinasti Politik Jokowi skrg? Percuma 1998 mahasiswa berdarah2 gulingkan Soeharto skrg kalian malah dukung Orba Jilid 2,Positive
528,Kan ngehek bingitz jawaban Presiden 😇😇✌  Jokowi soal Gibran Politik Dinasti: Yang Coblos Rakyat,Negative
529,@StefanAntonio__ Yg ente bahas kan soal politik dinasti nya? Lagian junjungan ente juga yg jadiin dia hakim MK. Dan Ganjar pun pola nya pasti sama kaya jokowi,Positive
530,Rakyat Indonesia sudah pinter² sekarang. Hasil survey Litbang Kompas ttg Gibran maju cawapres:  60,Positive
531,@meitag1 @__AnakKolong Cuma baperan aja kah? 🤭 Lupa kalau Yudikatif dikangkangin? Baru kejadian beberapa hari kemarin..  Dinasti politik Jokowi = Dinasti Orba.  #SayaKecewa,Negative
532,@CoachJustinL Jujur belom pernah ngeliat coach justin kritik Jokowi,Positive
533,@CNNIndonesia jokowi dan gibran kan kader PDIP,Neutral
534,Ini Presiden @jokowi pura2 nggak paham atau beneran nggak paham artinya politik dinasti? Nggak nyambung blas jawabannya.,Positive
535,@CNNIndonesia Politik dinasti yang pilih rakyat,Neutral
536,@TeddGus Jadi setuju politik dinasti ya? Politik dinasti keluarga Jokowi. Gitu kan ya?,Positive
537,Gulingkan Jokowi,Neutral
538,@danieadriyan @JimlyAs Prabowo=antek orba,Neutral
539,Khawatir Terbentuk Dinasti Politik,Neutral
540,@KompasTV Dlm negara demokrasi yg milih rakyat itu bener Pak @jokowi tp dlm negara demokrasi jg diajarkan tentang etika/adab dlm berpolitik..krn kita bkn negara komunis/otoriter..apakah rakyat indonesia semuanya dianggap bodoh dn satu suara soal pemahaman,Negative
541,@amoeba4669 Itulah orang orang pulau jawa. Saudars sebangsa nya dihina. Yg pulau jawa enak difasilitasi.  Gak ada empati nya emang. Mereka yg pedalaman ga tau itu politik dinasti,Negative
542,@UmarSandi5 @MukarromahNur78 @bengkeldodo @P4P4B0W0_2024 @Bagindo_Radjo @Kimberley_2024 @Ndons_Back @99propaganda @Bank_Joee_ @are_inismyname @KhoirilAnwar_ @florieliciouss @BANGSAygSUJUD @MIrvanDarwin1 @aniesbaswedan @ganjarpranowo sisi netral gw: boleh ,Positive
543,@Johankakakjo @kompascom salah satu orang yg ikut andil memperkokoh dinasti politik jokowi dan #OrdeBaruRe,Positive
544,Hari ini baik Jokowi dan Prabowo sama-sama mencoba menormalisasi politik dinasti. Nanti kalau lagi mati angin,Neutral
545,@Uki23 Ga usah ngarang lah …. Narasi murahan itu mah ! Politik Dinasti @gibran_tweet @jokowi @kaesangp,Neutral
546,LDII Jatim Buka Suara Soal Dinasti Politik Jokowi https://t.co/gHw5ltEjSy,Neutral
547,@nestoradriyan @kompascom selain #dinastipolitikjokowi memang bermain disini,Positive
548,@yusuf_dumdum @AgusYudhoyono Ini Uda jelas @jokowi Uda melenceng jauh,Positive
549,. . Jadi yang bilang Gibran Cawapres ini bukan Politik Dinasti cuma 24.7% ya ??!!  Hhmmm .. Berarti dari Pendukung Prabowo dan Jokowi sendiri ada sekitar belasan persen yang setuju bahwa Gibran Cawapres ini bentuk Politik Dinasti  Ternyata masih bnyk Rakyat yg Waras Gaeess . . https://t.co/25IxcXK52Q,Positive
550,@Adiprayitno_20 [2] pembangunan demokrasi: - SBY: indeks demokrasi naik terus,Neutral
551,Jokowi Buka Suara Soal Tudingan Dinasti Politik https://t.co/2ZpdirkqIN,Negative
552,@TeddGus @prabowo @ganjarpranowo @gibran_tweet Hehee … cetek dan murahan narasi mu Ted ! . @gibran_tweet &amp  @jokowi pembegal demokrasi,Negative
553,@memelord_666666 Anak Jokowi dukung anak Jokowi untuk melanjutkan dinasti politik jokowi,Positive
554,@ernestprakasa Lihat sisi positif nya aja nest,Positive
555,@BosPurwa @tijabar @jokowi @gm_gm @Fahrihamzah bapaknya dulu sering kau kritik. Sekarang anaknya kau cebokin kau poles dengan dalih anak muda. Kau cari apa setelah belasan tahun makan gaji dari rakyat? Kau menormalisasi politik dinasti.,Negative
556,@AlmaghribiS Istilah politik dinasti ditujukan ke keluarga Presiden Jokowi karena Mas @gibran_tweet tidak di kubu Ganjar,Neutral
557,@psi_id @kaesangp PSI sekarang menjadi mesin politik jokowi untuk mendukung politik dinasti,Positive
558,YG MENENTUKAN BUKAN BUZZER ! Jokowi: Semua pemilu dipilih dan berada di tangan rakyat. Bukan elite,Neutral
559,Jokowi Tanggapi soal Tudingan Dinasti Politik : Masyarakat yang Menilai https://t.co/bT7c0mIvda,Neutral
560,@KompasTV @jokowi Memang rakyat menilainya itu dinasti politik Pak!,Neutral
561,@awank2017 Dan mudah d bodo2in sma elite Politik macem @jokowi n Kluarga kaya @gibran_tweet @bobbynasution_ ngomong d media beda sma hati nya,Positive
562,Dituding  Bangun Dinasti Politik,Neutral
563,@Uki23 @psi_id @Gerindra Dengan tidak milih Gibran dan antek-anteknya..sama dengan telah menyelamatkan Indonesia dari dinasti politik Jokowi 🫣🫣,Neutral
564,Suara Adian Napitupulu mlm ini mewakili suara pendukung Jokowi,Positive
565,@Uki23 Terima ksh atas Dinasti Politik? Tidak semudah itu Ferguso,Positive
566,@SBYudhoyono Jokowi rakus tamak dan ketagihan kekuasaan sehingga menabrak konstitusi demi dinasti politik karbitan Jokowi,Negative
567,@liputan6dotcom 🤣🤣jangan lupa ye Jokowi kader PDIP,Positive
568,@tvOneNews Sebagai masyarakat kecil..menyatakn bahwa TERBUKTI @jokowi lakukan Dinasti Politik..dan sikap @jokowi  telah mencederai reformasi dan tidak mencerminkan sosok Negarawan yg Cerdas,Neutral
569,@SBYudhoyono Dengan masuk ke Kim koalisi Indonesia memmbebek... pada Jokowi,Neutral
570,Dinasti politik Presiden Jokowi itu akan sangat panjang,Neutral
571,@OposisiCerdas Dinasti politik itu pAk namanya @jokowi  ,Neutral
572,@lhayesno Ternyata Jokowi jauh lebih cerdas memainkan strategi politiknya drpd SBY. Sama2 presiden RI,Positive
573,Rakyat menai dinasti politik @jokowi,Neutral
574,@psi_id bukan politik dinasti katanya,Neutral
575,Tentang politik dinasti. Sy sendiri memiliki sudut pandang,Neutral
576,@CherylTanzil @jokowi @gibran_tweet Say to no politik dinasti! Lebih tebatnya lembaga eksekutif yg bersifat dinasti! 🤫,Negative
577,@StefanAntonio__ Dari Beratus atau mungkin beribu Statement dan Komentar miring di Sosmed tentang politik dinasti pak jokowi,Neutral
578,"not gonna say dinasti politik"" itu benar",Positive
579,Jokowi Tanggapi Tudingan Dinasti Politik Usai Gibran Maju Jadi Cawapres: Yang Memilih itu Rakyat,Negative
580,Massa aksi menilai yang dilakukan MK ini telah mencoreng lembaga yang diamanahkan untuk menjaga konstitusi negara demi memuluskan Pemerintahan Jokowi dalam membangun dinasti politik. #SayaKecewa https://t.co/9fGRW8hpda,Positive
581,@tvOneNews Pak jokowi gak menyadari bahwa masyarakat semua yang dulu mendukung bapak yg sekarang gak setuju pak dg adanya politik dinasti yg terlalu instan dan menyolok. jadi masyarakat yg setuju itu masyarakat yg dulu njelek njelekin bapak.. Dari kubu yg,Negative
582,@Dennysiregar7 jokowi dan gibran kan kader PDIP,Neutral
583,@CNNIndonesia @jokowi    apakah pencalonan anak saya itu melanggar konstitusi atau politik dinasti ?.. @mohmahfudmd   eeeeee....... eeeeeee.. eeee  : dicarikan DALIL yg TEPAT,Negative
584,Profesor Ikrar Nusa Bhakti,Neutral
585,@OmSENANGni @widodo025 @idextratime Letak dinastinya dimana om ? Emng Jokowi kasih jabatan cuma2 ke Gibran ? Toh Gibran di pilih rakyat ko masih bisa teriak politik dinasti.,Positive
586,Bela Jokowi soal Isu Dinasti Politik,Neutral
587,Bela Jokowi soal Isu Dinasti Politik,Neutral
588,Kalau dinastinya Pak Jokowi ingin berbakti untuk rakyat,Neutral
589,@masdesmron @liechaikha_yoza https://t.co/CLlBUpz6Kn kalau pak Jokowi mau membuat politik dinasti,Positive
590,Dituding Bangun Dinasti Politik,Neutral
591,@tvOneNews @gibran_tweet @jokowi  Saya tidak akan ngomong politik dinasti,Neutral
592,"Presiden Soeharto pun baru menerapkan"" Politik Dinasti setelah 20 thnan berkuasa dg angkat Mba Tutut jd Mensos",Neutral
593,Akhirnya! Presiden Jokowi Tanggapi Soal Dinasti Politik: Itulah Demokrasi  https://t.co/LWiRSVBrCU  Populer: Gibran Menteri Pertanian Fortuner Hujan Indosiar,Positive
594,@sangiranflying @liechaikha_yoza Saya itu 2x ikut pilpres nyoblos pak jokowi,Neutral
595,@Dimasbravia1102 @gibran_tweet Sedang ingat alm Buya nih Dimas.. jika beliau masih ada pasti beliau bersuara keras protes terhadap intrik dinasti politik @jokowi  ini.. Al Fatihah https://t.co/rUISpFWAW4,Positive
596,@Notsa1103 @kompascom Pembenaran yang salah kaprah .. Yg begini nih yang bikin Jokowi percaya diri hingga berani melanggengkan dinasti politik,Positive
597,Dinasti Jokowi adalah kulminasi dari dinasti-dinasti lain yang selama ini terjadi di dalam partai politik dan di level kepala daerah. Penyimpangan ketika dibiarkan selalu membawa pada penyimpangan yang lebih besar. Kita perlu melawan semua dinasti politik tanpa kecuali,Positive
598,Mereka kecewa,Negative
599,Kalau politik dinasti betulan,Neutral
600,@sianakboba @prabowo @Gerindra @jokowi @officialMKRI @gibran_tweet Putusan MK memang bukan untuk kepentingan rakyat tp untuk melanggengkan dinasti politik kelurga jkw.,Negative
601,Jokowi Diterpa Isu Bangun Dinasti Politik,Neutral
602,@Stakof Makin runyam soal dinasti politik. Antara tdk bisa membedakan klan politik dgn dinasti politik,Neutral
603,Komentar terbaru Made Supriatma di @projectm_org: Para anggota dinasti politik bermain dlm koridor hukum. Mereka sangat mungkin melanggar etika,Negative
604,KONTROVERSI DINASTI POLITIK JOKOWI : PRABOWO MUNAFIK! https://t.co/luQD6Ktiya,Neutral
605,@5lamate @pujasera_mgl @jokowi Kalau menurut video di YouTube (lupa siapa yg ngomong) dinasti politik itu ketika ada hubungan keluarga (yg menjabat) menggunakan posisinya untuk menguntungkan seseorang agar menjadi pejabat juga. Kalau di solo ia maju sesua,Positive
606,@ShamsiAli2 kok dinasti politik malah bangga bukannya aib nih Jokowi udah kelewatan bajingan,Negative
607,"Jokowi lagi bener² nunjukin apa yg kalian sebut sbg Politik Dinasti"". Kalian harusnya berterimakasih",Positive
608,Apa jokowi gak pernah berpikir ? Masyarakat Indonesia tidak menyukai dinasti politik ? Contoh  AHY dan masyaralat Indonesia sudah jenuh dan MUAK dgn dinasti politik .. Eh malah kok di ulangi lagi 🤔  Prabowo itu sudah di blacklist rata2 kebanyakan di sebabkan mereka trauma 98,Negative
609,@KompasTV Bagus... artinya 60,Neutral
610,@savicali Dinasti politik jokowi lebih jahat dari soeharto,Negative
611,@Miduk17 Apa Puan metangkring jadi ketua DPR RI bukan politik Dinasti? Sepanjang tidak melanggar UU/peraturan Yo..Monggo wae,Positive
612,Media Asing Ramai-ramai Soroti Politik Dinasti Keluarga Jokowi,Neutral
613,@kompascom Yang pasang dinasti politik kacang lupa di kulitnya si jokowi,Neutral
614,@pujasera_mgl @jokowi Dulu saat NYALON walikota bukanlah dinasti Politik  Knapa sekarang saat NYALON Wapres jadi dinasti Politik?  Knapa beda???,Neutral
615,Sejak dari luar negeri Hari² Presiden Jokowi Banyak terpakai utk membela diri Dari keterlibatan putusan MK &amp  politik dinasti  Tentu dibantu elit² dari sesama koalisi Yg sepakat mendorong sang putera turut mencalonkan diri Dalam hajatan besar 5 tahun sekali  Tontonan yg ngeri!,Positive
616,Aku juga bingung. Secara undang2,Negative
617,@VIVAcoid Ini cara utk menghilangkan kegalauan Jokowi,Negative
618,@kompascom Jokowi mau dengarkan siapa lagi bahwa itu fix ambisi politik dinasti yang diraih dengan segala cara ? Kalau dengan cara jujur dan bersih silahkan. Jangan konstitusi dikangkangi.,Positive
619,Saya ingat film Dinasty di RCTI...Dulu  Ini Reaksi Jokowi,Neutral
620,@awemany Pedukung prabowo 2019 akan kembali dukung anies,Positive
621,Ikrar Nusa Bakti | Pakar &amp  Pengamat Politik . . . Politik dinasti : dalih untuk kemakmuran rakyat n bla3x  . Apakah itu hanya bisa dilakukan anak jokowi ? . TERPEROSOK DALAM POLITIK DINASTI https://t.co/ukf2ZTI39R,Positive
622,@kompascom Jd si butet ini bkn ga suka politik dinasti tp dy khawatir ganjar kalah klo ga 'dibantu' jokowi 🤭,Negative
623,Knpa takut kompetisi bukan menang kalah tpi cara nya kerna saya sayang Jokowi dan keluarga nya jangan sampai di cap dinasti politik dan menyayang kan gabung sama partai partai yang bodoh ga bisa mencetak kader terbaik,Negative
624,Kata Pakar Komunikasi Politik dan Waketum PAN soal Jokowi Dituding Politik Dinasti https://t.co/u90SVW3bt6,Negative
625,Kenapa tdk di mulai Dr Dinasti dr Para kepala desa,Neutral
626,JOKOWI adalah bapak politik dinasti Indonesia.,Neutral
627,@Fahrihamzah @jokowi Yg dulu menentang paling keras,Neutral
628,@EdySularno96489 @Dennysiregar7 Mega jd ketum pdi kan jauh stlh sukarno wafat,Negative
629,@Fahrihamzah Aku sih ga masalah sama yg dukung dinasti politik @jokowi. Soal dinasti,Positive
630,Bner pak @jokowi  smua yg pilih rakyat   Politik dinasti itu klo langsung di tunjuk jd pejabat 😌 smua WNI berhak ikut pilpres https://t.co/x653TpLc0A,Positive
