id_str,full_text
1.71702E+18,@Jelli_cent @perssepssi_ Hooh. Terlanjur basah apalagi anak jokowi disono makin merasa benar sudah. Politik dinasti gakpapa asal Pak jkw yg nyuruh 🤣
1.71702E+18,@holopiscom Jokowi dan MK telah melakukan kejahatan konstitusional untuk  membangun dinasti politik dengan membuat aturan khusus bagi  keluarganya.
1.71702E+18,@Nicho_Silalahi @KPK_RI @jokowi rezim yg hanya mengutamakan kepentingan politik
1.71702E+18,Bela Jokowi
1.71702E+18,Dinasti Politik Jokowi Dianggap Rusak Demokrasi
1.71701E+18,@hasyimmah jokowi jadi presiden dari PDIP
1.71701E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti Pagii Sarapan Rayuan Palsu Jokowi Semalem Indosiar baekhyun is ezreal Mentan #AniesMuhaimin2024 #AMINkanIndonesia #SayaKecewa #Gaza_Genocide #FrenchOpen2023 #TwinklingWatermelonEp10 https://t.co/XDNIzFE8MB
1.71701E+18,@narkosun Betul
1.71701E+18,Pak #Jokowi  mempersilahkan masyarakat menilai apakah dirinya dan keluarga melakukan dinasti politik dengan menjadikan #GibranRakabuming  menjadi bacawapres #Prabowo. Dia menegaskan bahwa saat ini kepala daerah dan presiden hingga kini masih dipilih oleh masyarakat. https://t.co/RuOOqBR45p
1.71701E+18,@sihol72 @KakekHalal @jokowi @ganjarpranowo @PDI_Perjuangan Indonesia Menggugat Pernyataanmu Pak Joko Widodo. Rakyat Sudah Muak Dengan Politik Dinasti 👎🤮
1.71701E+18,@aniesbaswedan Profesor jaman jokowi ada yg emg gtu pak
1.71701E+18,Kubilang Jokowi/Gibran itu ttp hanya boneka PDI. Gibran di naikkan utk menggusur suara Golkar dan Gerindra dan utk Jokowi tdk akan bisa lg kudeta Ketumnya cukup dgn satu issue yaitu politik dinasti
1.71701E+18,@ZulkifliLubis69 @jokowi @ganjarpranowo @prabowo Balasan bagi org2 yg suka tebar fitnah politik identitas.... akhirnya mereka dijatuhkan oleh politik dinasti
1.71701E+18,Hebat jika Jokowi saat ini tetap dukung Ganjar
1.71701E+18,@KompasTV Keluarga pak Jokowi justru sebuah potret keluarga Indonesia yg mampu memotivasi anaknya terjun ke politik mempengaruhi generasi muda untuk berbakti pada bangsa dan negaranya 
1.71701E+18,Politik dinasti Jokowi ancam demokrasi  #RakyatMuakPolitikDinasti  #RakyatMuakPolitikDinasti https://t.co/ezFN7in8A7
1.71701E+18,@narkosun Harusnya dari dulu kek  loe bilang politik dinasti (sejak Gibran dan Bobby mau nyalonin walikota dan dan ketika anwar usman sah jadi suami adik Jokowi)  bukan malah membela presiden pilihan mu (Jokowi)
1.717E+18,Presiden Jokowi
1.717E+18,Jokowi
1.717E+18,@hasyimmah Urusan dinasti Parpol sm dinasti tampuk Pimpinan Pres/Wapres beda hal mas bro
1.717E+18,Demokrat menanggapi santai soal kisruh politik dinasti yang belakangan menguak ke permukaan
1.717E+18,Pendukung Jokowi
1.717E+18,@HjMaliha @Stakof Ya.  . .. hingga terkabarkan bagaimana kontroversi politik dinasti ala jokowi...🤣🤣
1.717E+18,@hasyimmah Megawati &amp  puan dinasti politik melalui kaderisasi partai
1.717E+18,@Metro_TV @jokowi @gibran_tweet Akhir jabatan yg menyedihkan
1.717E+18,Akhirnya Jokowi Angkat Bicara Soal Dinasti Politik: Masyarakat yang Menilai https://t.co/3XutAiurGZ
1.717E+18,@what_abi_tch apologies for mansplaining 😅 WKAKW but this is such a misunderstood take bi
1.717E+18,Jokowi hari-hari ini membagi kue ke hampir semua partai politik.  Ini bisa ditafsirkan merangkul dan bekerja bersama atau merangkul bersama untuk memuluskan dinasti politik.  Data dan fakta : 60
1.717E+18,Terkait Isu Dinasti Politik
1.71699E+18,MUNAFIK SEMUA...  DINASTI POLITIK JOKOWI DIKRITIK
1.71699E+18,Ramai soal Politik Dinasti
1.71699E+18,Bagaimana mungkin disebut dinasti politik kalau jadi pemimpin itu dipilih sendiri oleh rakyat
1.71699E+18,mendiskreditkan jokowi pake alasan dinasti politik jg ga relevan mnrt gw
1.71699E+18,@kevynsaverio @jokowi @gibran_tweet Selamat datang dinasti politik...ambyarrrrrr negaranya
1.71699E+18,Hancurkan politik dinasti @jokowi negara ini bkn warisan nenek moyang jokowi
1.71699E+18,Prabowo Bela Jokowi Soal Dinasti Politik: Wajar Saja
1.71699E+18,@Uki23 Dinasti politik
1.71699E+18,@SiTukangUtang_0 @ILHAM2504 @namatanpaspasi @desita5769 @4nw4r__84 @inspirasi_jalan @PresidenNdableg @HidayatNatari @KaumTabu @dedidarmawan191 @Nurulkjo1 @opposite_sejati @Freed0mland5151 @omo_sugema6 @baronko_cole @Elin150671 @AmanDolok @BrianJones2022 @
1.71699E+18,Kecewa dengan Sikap Politik Dinasti Jokowi
1.71699E+18,@BosPurwa @jokowi @Kiyai_MarufAmin @prabowo @gibran_tweet @ZUL_Hasan @anismatta Mohon maaf pak Jokowi
1.71699E+18,ANAK
1.71699E+18,3- 4 hari ini dimana2 smw lg bicarakan Jokowi MK &amp  dinasti..makan di depot.servis di bengkel..nongkrong di cafe apalagi WAG.buka X IG TV dll juga sama..abad digital informasi maju luar biasa info bgt cepat smp di masyarakat beda dgn jaman thn 80-90 informasi politik gelap gulita
1.71698E+18,Kiprah Anak-anak Presiden: Potret Dinasti Politik dari Sukarno Hingga Jokowi https://t.co/BLXbUn9lqG #TempoNasional
1.71698E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/zLzamW9BXp https://t.co/c4oYOdpNCr
1.71698E+18,Apakah di era Jokowi terjadi dinasti politik?
1.71698E+18,Biarkan saja
1.71698E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/YAfHFA1ydU
1.71698E+18,Jokowi Angkat Bicara Soal Dinasti Politik: Masyarakat yang Menilai https://t.co/iKrqe9HB8Z
1.71698E+18,@Gank_Of_Petojo @jokowi herannya sekelas wowo aja malah ngeles ampe ke pucuk teh mirip ulet buat membela soal dinasti politik itu lumrah hahhaa
1.71698E+18,Jokowi Diterpa Isu Bangun Dinasti Politik
1.71698E+18,@Aryprasetyo85 @gibran_tweet Dinegara demokrasi tidak ada istilah politik dinasti karena terpilih atau tidaknya toh rakyat Indonesia yang menentukan
1.71698E+18,FAIZAL ASSEGAF UNGKAP BAHWA DINASTI POLITIK JOKOWI ADALAH POLITISI KARBITAN AKAN MENUJU KEHANCURAN.....‼️  #RakyatMuakPolitikDinasti #RakyatMuakPolitikDinasti 🆘🆗 https://t.co/5y026YDXdv
1.71698E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti  https://t.co/HeYaIu2a6K https://t.co/HeYaIu2a6K
1.71698E+18,@detikcom Bawa senyum aja 😊 Disebut nepotisme apabila berkaitan dengan kerugian negara. Kalau ada anak Jokowi yang ikut nyapres
1.71698E+18,Prabowo Singgung PDIP : Semua Partai Ada Politik Dinasti  #Politik #dinastipolitikjokowi #Gazabombing #Gaza_Genocide #IsraeliNewNazism #Bitcoin  https://t.co/3OJgPiEFfN https://t.co/X7H40hMrCE
1.71698E+18,@bentangnegeri sekarang ini sbenar nya perang antra 2 parpol yg sdng mmperubutkn pendukung jokowi .krna jokowi akan selesai dngn tugasnya.cara2 mreka brutal tanpa memikirkn jokowi.jangn kaget siapa yg melempar isu dinasti politik akan mnuai hasil nya.bkn 
1.71698E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/htWFPiWCN6
1.71697E+18,@saiful_mujani Ipul lupa dulu endorse Jokowi lewat surveinya
1.71697E+18,@CheppyRosadi @ZulkifliLubis69 @prabowo @jokowi BETUL SAYA NGGA SUKA KARENA MENGHALALKAN SEGALA CARA UNTUK MENDAPATKAN DUKUNGAN DARI PENDUKUNG JOKOWI
1.71697E+18,@HusinShihab Bukannye elu yang bela jokowi mati2an
1.71697E+18,Tidak seharusnya MK memutuskan dan menghakimi masalah batas usia Capres-Cawapres.  #dinastipolitikjokowi #dinastipolitik #jokowi #jokowidodo #gibran #gibranrakabumingraka #MahkamahKeluarga https://t.co/7d8QEcYTH4
1.71697E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak Jokowi dan Skenario Politik Dinasti https://t.co/g1nAJDoQrz #TempoIndonesiana
1.71697E+18,@StefanAntonio__ Kita yang tadinya pendukung setia
1.71697E+18,Gua kasih tau semua pendukung Ganjar semua nya
1.71697E+18,@narkosun Dulu sewaktu mencalonkan diri sbagai walikota Solo
1.71697E+18,Klo Mao politik dinasti bagusnya gak disatu negara ajah...misal Gibran nyalon jadi PM Singapura
1.71697E+18,@FaldoMaldini partai pendukung #dinastipolitikjokowi
1.71697E+18,@kumparan kali ini saya setuju dengan @jokowi
1.71696E+18,Jokowi Tanggapi Soal Dinasti Politik
1.71696E+18,@jokowi Bagus pak kata2nya tpi implementasi nya kozong kozong kozooooonggg. Membangun dari hutang kok bangga. Lebih hebat Anda mau bangun dinasti politik lewat MAHKAMAH KELUARGA
1.71696E+18,@CNNIndonesia Iya pak @prabowo  semua ada dinasti politiknya CUMA BEDAnya dinasti politik pak Jokowi ini mengobrakabrik Konstitusi! Cacat hukum seperti yg pak YusrilIM katakan! Diawal saja sdh berani ngangkangi konstitusi gimana endingnya pak? Jangan bodo
1.71696E+18,Jokowi dari Hero to Zero: Gurita Bisnis Anak dan Skenario Politik Dinasti https://t.co/js3bZgvkUZ
1.71695E+18,@TeddGus Kalau @gibran_tweet tidak dipecat @PDI_Perjuangan maka dapat dipastikan Jokowi dan Mega ada dalam pusaran politik dinasti ini
1.71695E+18,@has_meliala 4. Atau memang birahi politik dinasti Jokowi
1.71695E+18,Bismillah  Cawe-cawe Politik Dinasti anak ingusan Jokowi memberi kesan mudah &amp  remeh menata kelola bangsa yg besar ini
1.71695E+18,@B_ariesandi Kata @jokowi soal politik dinasti
1.71694E+18,@jokowi Kunci keberlanjutan adl bangun dinasti politik dan biarkan anak berkuasa jd penguasa Indoneisia meski aturn g bsa.
1.71694E+18,@CNNIndonesia Baca arti dinasti politik... Seharusnya prabowo belajar dari Ibu mega ...PDIP berhasil Bina kader yg jadi kepala daerah. Ada keluarga Bu mega yg jadi kepala daerah? Malah Jokowi yg Gak tahu diri  Dan moralitas kejujurannya sangat buruk Di ak
1.71694E+18,@amun_ra2 @GianTakeshi87 @kleponijo99 @Gojekmilitan @PDI_Perjuangan Semua ini bisa terjadi krna pengaruh sejumlah peristiwa yg telah terjadi akibat  keEgoisan si emak yg ingin mendirikan politik dinasti sih maka nya beliau kurang menghargai kadernya sendi
1.71694E+18,@StefanAntonio__ Masih bocil gembluk solo udah rakus kekuasaan ntar klo dia goal dia bakal masukkan istrinya jadi mentri sosial dan adiknya kosong ngarep mau dijadiin mentri dilahan basah spy komplit politik dinasti. Bisa diramalkan disini bhw prabodongla
1.71694E+18,@detikcom Jokowi dibesarkan dan dipilih rakyat yg anti politik dinasti
1.71694E+18,@AuntyNovi1978 Ga berbobot 🤣🤣 blunder2 aja Prabowo 1. Klo dikasih duit ambil duitnya jgn pilih orang 2. Politik dinasti jokowi tidak apa2 jika untuk bangsa dan negara 3. Menyesal didukung dengan kelompok Islam saat Pilpres 2019 4. Gabung ke Jokowi tanpa
1.71694E+18,Kecewa dengan Sikap Politik Dinasti Jokowi  DPD Rumah Jokowi Sumatera Selatan Cabut Dukungan dan Bakar Bendera Pataka   https://t.co/79MrFtPeUT  Politik dinasti!
1.71693E+18,Dinasti politik Itulah keluarga Jokowi. Haus akan kekuasaan.   https://t.co/RXL4aFWEEu
1.71693E+18,@toniksujanainfo @pujasera_mgl @jokowi Rubah perarturan = ATURAN tha?  Gmana klo seumpama @gibran_tweet jadi wakil Ganjar? Apakah tetep dinasti Politik?  Bagaimanapun
1.71693E+18,@ronin_alim Sy sih curiganya gtu
1.71693E+18,@kitasamasaja_ Ya betul.  Narasi politik dinasti ini memang jdi diskusi menarik.  Tapi pernah gak kita nanya
1.71693E+18,@Aryprasetyo85 @gibran_tweet Coba pikir
1.71692E+18,Jadi jika politik dinasti hanya disematkan pada pak @jokowi saja
1.71691E+18,@TeddGus @ganjarpranowo kalo ganjar Gibran mereka mau
1.71691E+18,@detikcom Komplit.  Mahkamah Keluarga.  Dinasti politik.  Keluarga Jokowi.   Sudah tidak ada lagi cerita membanggakan anak presiden yg jadi tukang martabak dan tukang pisang.  Kini mereka kongkalikong membangun sebuah dinasti politik.
1.71691E+18,"@aerogusniani @kompascom DinastiPolitikJokowi Kolabs Prabowo"" sukses bikin trend dunia maya nih! 📈"""
1.7169E+18,Kyknya hr ini dah akhir semua @jokowi dah bkn kita mas
1.71689E+18,negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya #KonstitusiDiKorupsi
1.71689E+18,Begini Tanggapan Jokowi Soal Anggapan Dinasti Politik Usai Gibran jadi Cawapres https://t.co/Ll7BRevbN3
1.71689E+18,@H4l1mun_D1n61n Hebat sih adek ini
1.71689E+18,@emerson_yuntho negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71689E+18,@CherylTanzil @jokowi @gibran_tweet Aku pemilih Jokowi pasti pilih Ganjar karena anti politik dinasti
1.71689E+18,@Gus_Raharjo negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71689E+18,@Dennysiregar7 negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71689E+18,@eradotid Salut dgn sikap Jokowi dan fams.. Dari dulu sejak bapak ini dicalonkan presiden sedikit saja pergerakannya lgsg dibakar fitnah
1.71688E+18,Jokowi Buka Suara soal Laporan Nepotisme 'Dinasti Politik': Bagian dari Demokrasi https://t.co/U5Siv07EXf
1.71688E+18,@lhayesno Segitu rakusnya masih aja ngebela jokowi 🤣 kamu masih sehat kan?? Di belahan dunia manapun
1.71687E+18,@KataNadiaaa setidaknya
1.71687E+18,Isu Dinasti politik ini sedang digaungkan oleh kubu Mak Banteng &amp  Buzzer
1.71686E+18,Lagi #SayaKecewa   Kecewa dengan Sikap Politik Dinasti Jokowi  DPD Rumah Jokowi Sumsel Cabut Dukungan dan Bakar Bendera Pataka  https://t.co/WsIfnMdJQs
1.71686E+18,@BosPurwa @jokowi @Kiyai_MarufAmin @prabowo @gibran_tweet @ZUL_Hasan @anismatta Politik Dinasti di negara demokrasi berbeda dgn sistem monarki. Si sistem monarki dinasti hanya melibatkan keluarga. Sedangkan di sistem demokrasi melibatkan kelompok penguasa
1.71686E+18,@kumparan Sudah banyak masalah demokrasi Dan korupsi di Indonesia diciptakan oleh dinasti politik...klan Ratu Atut
1.71686E+18,@KompasTV Di Akhir jabatan membagun dinasti politik...  Sekalipun cawapres nya prabowo
1.71686E+18,Hak para politisi untuk mendukung atau membangun politik dinasti
1.71686E+18,@TheArieAir @Candra4smara Di hampir semua partai ada dinasti politik
1.71686E+18,@Metro_TV @jokowi Klau mengingatkan anak agar tdk trjun ke politik dulu atau katakanlah mnjadi kader partai trlebih dahulu hingga bpk lengser itu jauh lbih bijak! Sblim jd calonkan diri jadi walkota aoalgi mantu..pertanyaan skrang sjauh apa pemahamaan bel
1.71686E+18,Menanggapi tudingan dinasti politik Presiden Jokowi
1.71686E+18,"@MARQUEZ__93 Saya memaklumi politik dinasti yg diterapkan Jokowi mungkin hanya dg cara itu Jokowi dan keluarga bisa tetep berkuasa meskipun kesannya  ora duwe dugo"" thd partai yg telah banyak jasanya."""
1.71686E+18,@VIVAcoid Warga Jabar dan Banten paling anti jokowi. Jokowi saja keok besar di 2 provinsi ini. Sekarang kalian suguhi gibran anaknya jokowi yang naik pakai nepotisme hukum ala politik dinasti. Dan kalian klaim menang besar di 2 provinsi ini. Logikanya don
1.71685E+18,@Uki23 Bearti ideliasme kalian d @psi_id mendukung Orba Jilid 2 kan dgn Dinasti Politik Jokowi skrg? Percuma 1998 mahasiswa berdarah2 gulingkan Soeharto skrg kalian malah dukung Orba Jilid 2
1.71684E+18,Kan ngehek bingitz jawaban Presiden 😇😇✌  Jokowi soal Gibran Politik Dinasti: Yang Coblos Rakyat
1.71684E+18,@StefanAntonio__ Yg ente bahas kan soal politik dinasti nya? Lagian junjungan ente juga yg jadiin dia hakim MK. Dan Ganjar pun pola nya pasti sama kaya jokowi
1.71684E+18,Rakyat Indonesia sudah pinter² sekarang. Hasil survey Litbang Kompas ttg Gibran maju cawapres:  60
1.71684E+18,@meitag1 @__AnakKolong Cuma baperan aja kah? 🤭 Lupa kalau Yudikatif dikangkangin? Baru kejadian beberapa hari kemarin..  Dinasti politik Jokowi = Dinasti Orba.  #SayaKecewa
1.71684E+18,@CoachJustinL Jujur belom pernah ngeliat coach justin kritik Jokowi
1.71684E+18,@CNNIndonesia jokowi dan gibran kan kader PDIP
1.71684E+18,Ini Presiden @jokowi pura2 nggak paham atau beneran nggak paham artinya politik dinasti? Nggak nyambung blas jawabannya.
1.71684E+18,@CNNIndonesia Politik dinasti yang pilih rakyat
1.71684E+18,@TeddGus Jadi setuju politik dinasti ya? Politik dinasti keluarga Jokowi. Gitu kan ya?
1.71684E+18,Gulingkan Jokowi
1.71684E+18,@danieadriyan @JimlyAs Prabowo=antek orba
1.71684E+18,Khawatir Terbentuk Dinasti Politik
1.71684E+18,@KompasTV Dlm negara demokrasi yg milih rakyat itu bener Pak @jokowi tp dlm negara demokrasi jg diajarkan tentang etika/adab dlm berpolitik..krn kita bkn negara komunis/otoriter..apakah rakyat indonesia semuanya dianggap bodoh dn satu suara soal pemahaman
1.71684E+18,@amoeba4669 Itulah orang orang pulau jawa. Saudars sebangsa nya dihina. Yg pulau jawa enak difasilitasi.  Gak ada empati nya emang. Mereka yg pedalaman ga tau itu politik dinasti
1.71684E+18,@UmarSandi5 @MukarromahNur78 @bengkeldodo @P4P4B0W0_2024 @Bagindo_Radjo @Kimberley_2024 @Ndons_Back @99propaganda @Bank_Joee_ @are_inismyname @KhoirilAnwar_ @florieliciouss @BANGSAygSUJUD @MIrvanDarwin1 @aniesbaswedan @ganjarpranowo sisi netral gw: boleh 
1.71683E+18,@Johankakakjo @kompascom salah satu orang yg ikut andil memperkokoh dinasti politik jokowi dan #OrdeBaruRe
1.71683E+18,Hari ini baik Jokowi dan Prabowo sama-sama mencoba menormalisasi politik dinasti. Nanti kalau lagi mati angin
1.71683E+18,@Uki23 Ga usah ngarang lah …. Narasi murahan itu mah ! Politik Dinasti @gibran_tweet @jokowi @kaesangp
1.71683E+18,LDII Jatim Buka Suara Soal Dinasti Politik Jokowi https://t.co/gHw5ltEjSy
1.71683E+18,@nestoradriyan @kompascom selain #dinastipolitikjokowi memang bermain disini
1.71683E+18,@yusuf_dumdum @AgusYudhoyono Ini Uda jelas @jokowi Uda melenceng jauh
1.71683E+18,. . Jadi yang bilang Gibran Cawapres ini bukan Politik Dinasti cuma 24.7% ya ??!!  Hhmmm .. Berarti dari Pendukung Prabowo dan Jokowi sendiri ada sekitar belasan persen yang setuju bahwa Gibran Cawapres ini bentuk Politik Dinasti  Ternyata masih bnyk Rakyat yg Waras Gaeess . . https://t.co/25IxcXK52Q
1.71683E+18,@Adiprayitno_20 [2] pembangunan demokrasi: - SBY: indeks demokrasi naik terus
1.71683E+18,Jokowi Buka Suara Soal Tudingan Dinasti Politik https://t.co/2ZpdirkqIN
1.71683E+18,@TeddGus @prabowo @ganjarpranowo @gibran_tweet Hehee … cetek dan murahan narasi mu Ted ! . @gibran_tweet &amp  @jokowi pembegal demokrasi
1.71683E+18,@memelord_666666 Anak Jokowi dukung anak Jokowi untuk melanjutkan dinasti politik jokowi
1.71682E+18,@ernestprakasa Lihat sisi positif nya aja nest
1.71682E+18,@BosPurwa @tijabar @jokowi @gm_gm @Fahrihamzah bapaknya dulu sering kau kritik. Sekarang anaknya kau cebokin kau poles dengan dalih anak muda. Kau cari apa setelah belasan tahun makan gaji dari rakyat? Kau menormalisasi politik dinasti.
1.71682E+18,@AlmaghribiS Istilah politik dinasti ditujukan ke keluarga Presiden Jokowi karena Mas @gibran_tweet tidak di kubu Ganjar
1.71682E+18,@psi_id @kaesangp PSI sekarang menjadi mesin politik jokowi untuk mendukung politik dinasti
1.71682E+18,YG MENENTUKAN BUKAN BUZZER ! Jokowi: Semua pemilu dipilih dan berada di tangan rakyat. Bukan elite
1.71682E+18,Jokowi Tanggapi soal Tudingan Dinasti Politik : Masyarakat yang Menilai https://t.co/bT7c0mIvda
1.71682E+18,@KompasTV @jokowi Memang rakyat menilainya itu dinasti politik Pak!
1.71682E+18,@awank2017 Dan mudah d bodo2in sma elite Politik macem @jokowi n Kluarga kaya @gibran_tweet @bobbynasution_ ngomong d media beda sma hati nya
1.71682E+18,Dituding  Bangun Dinasti Politik
1.71682E+18,@Uki23 @psi_id @Gerindra Dengan tidak milih Gibran dan antek-anteknya..sama dengan telah menyelamatkan Indonesia dari dinasti politik Jokowi 🫣🫣
1.71681E+18,Suara Adian Napitupulu mlm ini mewakili suara pendukung Jokowi
1.71681E+18,@Uki23 Terima ksh atas Dinasti Politik? Tidak semudah itu Ferguso
1.71681E+18,@SBYudhoyono Jokowi rakus tamak dan ketagihan kekuasaan sehingga menabrak konstitusi demi dinasti politik karbitan Jokowi
1.71681E+18,@liputan6dotcom 🤣🤣jangan lupa ye Jokowi kader PDIP
1.71681E+18,@tvOneNews Sebagai masyarakat kecil..menyatakn bahwa TERBUKTI @jokowi lakukan Dinasti Politik..dan sikap @jokowi  telah mencederai reformasi dan tidak mencerminkan sosok Negarawan yg Cerdas
1.71681E+18,@SBYudhoyono Dengan masuk ke Kim koalisi Indonesia memmbebek... pada Jokowi
1.71681E+18,Dinasti politik Presiden Jokowi itu akan sangat panjang
1.71681E+18,@OposisiCerdas Dinasti politik itu pAk namanya @jokowi  
1.71681E+18,@lhayesno Ternyata Jokowi jauh lebih cerdas memainkan strategi politiknya drpd SBY. Sama2 presiden RI
1.71681E+18,Rakyat menai dinasti politik @jokowi
1.7168E+18,@psi_id bukan politik dinasti katanya
1.7168E+18,Tentang politik dinasti. Sy sendiri memiliki sudut pandang
1.7168E+18,@CherylTanzil @jokowi @gibran_tweet Say to no politik dinasti! Lebih tebatnya lembaga eksekutif yg bersifat dinasti! 🤫
1.7168E+18,@StefanAntonio__ Dari Beratus atau mungkin beribu Statement dan Komentar miring di Sosmed tentang politik dinasti pak jokowi
1.7168E+18,"not gonna say dinasti politik"" itu benar"
1.7168E+18,Jokowi Tanggapi Tudingan Dinasti Politik Usai Gibran Maju Jadi Cawapres: Yang Memilih itu Rakyat
1.7168E+18,Massa aksi menilai yang dilakukan MK ini telah mencoreng lembaga yang diamanahkan untuk menjaga konstitusi negara demi memuluskan Pemerintahan Jokowi dalam membangun dinasti politik. #SayaKecewa https://t.co/9fGRW8hpda
1.7168E+18,@tvOneNews Pak jokowi gak menyadari bahwa masyarakat semua yang dulu mendukung bapak yg sekarang gak setuju pak dg adanya politik dinasti yg terlalu instan dan menyolok. jadi masyarakat yg setuju itu masyarakat yg dulu njelek njelekin bapak.. Dari kubu yg
1.7168E+18,@Dennysiregar7 jokowi dan gibran kan kader PDIP
1.7168E+18,@CNNIndonesia @jokowi    apakah pencalonan anak saya itu melanggar konstitusi atau politik dinasti ?.. @mohmahfudmd   eeeeee....... eeeeeee.. eeee  : dicarikan DALIL yg TEPAT
1.71679E+18,Profesor Ikrar Nusa Bhakti
1.71679E+18,@OmSENANGni @widodo025 @idextratime Letak dinastinya dimana om ? Emng Jokowi kasih jabatan cuma2 ke Gibran ? Toh Gibran di pilih rakyat ko masih bisa teriak politik dinasti.
1.71679E+18,Bela Jokowi soal Isu Dinasti Politik
1.71679E+18,Bela Jokowi soal Isu Dinasti Politik
1.71679E+18,Kalau dinastinya Pak Jokowi ingin berbakti untuk rakyat
1.71679E+18,@masdesmron @liechaikha_yoza https://t.co/CLlBUpz6Kn kalau pak Jokowi mau membuat politik dinasti
1.71679E+18,Dituding Bangun Dinasti Politik
1.71679E+18,@tvOneNews @gibran_tweet @jokowi  Saya tidak akan ngomong politik dinasti
1.71679E+18,"Presiden Soeharto pun baru menerapkan"" Politik Dinasti setelah 20 thnan berkuasa dg angkat Mba Tutut jd Mensos"
1.71679E+18,Akhirnya! Presiden Jokowi Tanggapi Soal Dinasti Politik: Itulah Demokrasi  https://t.co/LWiRSVBrCU  Populer: Gibran Menteri Pertanian Fortuner Hujan Indosiar
1.71679E+18,@sangiranflying @liechaikha_yoza Saya itu 2x ikut pilpres nyoblos pak jokowi
1.71679E+18,@Dimasbravia1102 @gibran_tweet Sedang ingat alm Buya nih Dimas.. jika beliau masih ada pasti beliau bersuara keras protes terhadap intrik dinasti politik @jokowi  ini.. Al Fatihah https://t.co/rUISpFWAW4
1.71679E+18,@Notsa1103 @kompascom Pembenaran yang salah kaprah .. Yg begini nih yang bikin Jokowi percaya diri hingga berani melanggengkan dinasti politik
1.71679E+18,Dinasti Jokowi adalah kulminasi dari dinasti-dinasti lain yang selama ini terjadi di dalam partai politik dan di level kepala daerah. Penyimpangan ketika dibiarkan selalu membawa pada penyimpangan yang lebih besar. Kita perlu melawan semua dinasti politik tanpa kecuali
1.71678E+18,Mereka kecewa
1.71678E+18,Kalau politik dinasti betulan
1.71678E+18,@sianakboba @prabowo @Gerindra @jokowi @officialMKRI @gibran_tweet Putusan MK memang bukan untuk kepentingan rakyat tp untuk melanggengkan dinasti politik kelurga jkw.
1.71678E+18,Jokowi Diterpa Isu Bangun Dinasti Politik
1.71678E+18,@Stakof Makin runyam soal dinasti politik. Antara tdk bisa membedakan klan politik dgn dinasti politik
1.71678E+18,Komentar terbaru Made Supriatma di @projectm_org: Para anggota dinasti politik bermain dlm koridor hukum. Mereka sangat mungkin melanggar etika
1.71678E+18,KONTROVERSI DINASTI POLITIK JOKOWI : PRABOWO MUNAFIK! https://t.co/luQD6Ktiya
1.71678E+18,@5lamate @pujasera_mgl @jokowi Kalau menurut video di YouTube (lupa siapa yg ngomong) dinasti politik itu ketika ada hubungan keluarga (yg menjabat) menggunakan posisinya untuk menguntungkan seseorang agar menjadi pejabat juga. Kalau di solo ia maju sesua
1.71678E+18,@ShamsiAli2 kok dinasti politik malah bangga bukannya aib nih Jokowi udah kelewatan bajingan
1.71678E+18,"Jokowi lagi bener² nunjukin apa yg kalian sebut sbg Politik Dinasti"". Kalian harusnya berterimakasih"
1.71678E+18,Apa jokowi gak pernah berpikir ? Masyarakat Indonesia tidak menyukai dinasti politik ? Contoh  AHY dan masyaralat Indonesia sudah jenuh dan MUAK dgn dinasti politik .. Eh malah kok di ulangi lagi 🤔  Prabowo itu sudah di blacklist rata2 kebanyakan di sebabkan mereka trauma 98
1.71678E+18,@KompasTV Bagus... artinya 60
1.71678E+18,@savicali Dinasti politik jokowi lebih jahat dari soeharto
1.71678E+18,@Miduk17 Apa Puan metangkring jadi ketua DPR RI bukan politik Dinasti? Sepanjang tidak melanggar UU/peraturan Yo..Monggo wae
1.71678E+18,Media Asing Ramai-ramai Soroti Politik Dinasti Keluarga Jokowi
1.71678E+18,@kompascom Yang pasang dinasti politik kacang lupa di kulitnya si jokowi
1.71678E+18,@pujasera_mgl @jokowi Dulu saat NYALON walikota bukanlah dinasti Politik  Knapa sekarang saat NYALON Wapres jadi dinasti Politik?  Knapa beda???
